DATE,STATION,DailyAltimeterSetting,DailyDewPointTemperature,DailyDryBulbTemperature,DailyPrecipitation,DailyPresentWeatherType,DailyPressureChange,DailyPressureTendency,DailyRelativeHumidity,DailySeaLevelPressure,DailySkyConditions,DailyStationPressure,DailyWetBulbTemperature,DailyWindDirection,DailyWindSpeed
2020-01-01,72797094240,29.82712121212121,45.18571428571428,48.27142857142857,0.01891304347826087,-RA:02 BR:1 |RA |RA,-0.049166666666666664,2.75,89.4,29.8725,15,29.612285714285708,46.81428571428572,260,10.942857142857143
2021-03-05,72797094240,29.808135593220328,42.11290322580645,46.38709677419355,0.05,-RA:02 BR:1 |RA |RA,-0.0009999999999999996,4.0,85.3225806451613,29.8162962962963,26,29.58935483870969,44.54838709677419,VRB,13.225806451612904
2021-03-06,72797094240,29.923529411764704,38.74545454545454,44.74545454545454,0.00803030303030303,-RA:02 |RA |RA,0.001666666666666666,4.083333333333333,79.8,29.91857142857143,26,29.70545454545455,42.054545454545455,VRB,8.454545454545455
2021-03-07,72797094240,29.945769230769233,35.82142857142857,38.642857142857146,0.04151162790697674,-RA:02 |RA |RA,-0.025000000000000005,3.3333333333333335,89.83928571428571,29.98535714285714,OVC:08 12,29.73125,37.464285714285715,VRB,8.017857142857142
2021-03-08,72797094240,29.939583333333328,33.92857142857143,42.214285714285715,0.00125,-RA:02 |RA |RA,0.024999999999999994,6.083333333333333,74.60714285714286,29.940714285714282,CLR:00,29.722857142857148,38.5,080,6.928571428571429
2021-03-09,72797094240,29.941714285714287,36.1025641025641,40.69230769230769,0.004166666666666667,-RA:02 |RA |RA,-0.005,3.9166666666666665,84.2051282051282,29.941071428571433,CLR:00,29.724102564102566,38.64102564102564,080,6.769230769230769
2021-03-10,72797094240,30.012307692307694,32.233333333333334,37.03333333333333,0.000625,-RA:02 |RA |RA,-0.010833333333333334,3.4166666666666665,84.16666666666667,30.01607142857143,CLR:00,29.796333333333333,34.93333333333333,000,3.2333333333333334
2021-03-11,72797094240,30.26896551724138,33.03030303030303,38.42424242424242,0.0,-RA:02 |RA |RA,-0.02416666666666667,3.1666666666666665,82.39393939393939,30.265357142857145,CLR:00,30.051212121212124,36.18181818181818,000,3.090909090909091
2021-03-12,72797094240,30.310967741935478,32.885714285714286,38.4,0.0,-RA:02 |RA |RA,0.008333333333333333,5.666666666666667,81.85714285714286,30.31035714285714,OVC:08 110,30.093714285714285,36.05714285714286,000,2.8285714285714287
2021-03-13,72797094240,30.1256,33.793103448275865,43.06896551724138,0.0,-RA:02 |RA |RA,0.0375,6.5,71.96551724137932,30.130714285714284,CLR:00,29.90931034482758,39.03448275862069,VRB,7.310344827586207
2021-03-14,72797094240,29.921515151515155,35.108108108108105,41.67567567567568,0.025454545454545455,-RA:02 |RA |RA,-0.015,4.5,78.54054054054055,29.942500000000006,15,29.7072972972973,39.0,VRB,9.297297297297296
2021-03-15,72797094240,30.18625,26.857142857142858,37.107142857142854,0.0,-RA:02 |RA |RA,-0.021666666666666667,2.25,69.03571428571429,30.190357142857142,CLR:00,29.971428571428564,33.142857142857146,000,4.814814814814815
2021-03-16,72797094240,30.155833333333334,28.678571428571427,36.75,0.0,-RA:02 |RA |RA,0.018333333333333337,6.666666666666667,74.82142857142857,30.16,CLR:00,29.93964285714286,33.357142857142854,000,3.4642857142857144
2021-03-17,72797094240,29.96708333333334,32.67857142857143,41.214285714285715,0.0,-RA:02 |RA |RA,0.029166666666666664,7.5,73.42857142857143,29.967500000000005,CLR:00,29.750357142857144,37.42857142857143,080,5.071428571428571
2021-03-18,72797094240,29.76195121951219,41.0,45.47727272727273,0.02205882352941177,-RA:02 |RA |RA,0.008888888888888889,4.777777777777778,84.79545454545455,29.76576923076923,26,29.543863636363632,43.56818181818182,VRB,10.372093023255815
2021-03-19,72797094240,29.830793650793645,40.38709677419355,43.53731343283582,0.055263157894736833,-RA:02 |RA |RA,-0.004166666666666668,3.3333333333333335,90.54838709677419,29.834285714285716,26,29.61253731343284,42.03225806451613,VRB,9.238805970149254
2021-03-20,72797094240,30.10479166666666,38.166666666666664,42.44230769230769,0.006538461538461539,-RA:02 |RA |RA,-0.06,2.0,86.76666666666667,30.165000000000003,26,29.892115384615373,40.4,000,5.134615384615385
2021-03-21,72797094240,30.18471428571429,42.12162162162162,42.16216216216216,0.056499999999999995,-RA:02 BR:1 |RA |RA,0.032499999999999994,7.083333333333333,99.85135135135135,30.19928571428571,OVC:08 4,29.966621621621623,42.148648648648646,VRB,7.351351351351352
2021-03-22,72797094240,30.140192307692306,38.732142857142854,42.089285714285715,0.00923076923076923,-RA:02 |RA |RA,-0.037500000000000006,2.1666666666666665,88.78571428571429,30.166428571428575,26,29.924285714285713,40.642857142857146,000,4.545454545454546
2021-03-23,72797094240,30.436285714285713,40.256410256410255,43.97435897435897,0.003103448275862069,-RA:02 |RA |RA,-0.005833333333333332,4.666666666666667,87.51282051282051,30.443928571428568,OVC:08 21,30.219743589743587,42.41025641025641,000,4.3076923076923075
2021-03-24,72797094240,29.957307692307694,43.170731707317074,44.34146341463415,0.0446875,-RA:02 BR:1 |RA |RA,0.06250000000000001,7.25,95.82926829268293,29.921071428571427,OVC:08 4,29.73646341463415,43.9390243902439,VRB,9.878048780487806
2021-03-25,72797094240,29.90823529411765,39.921052631578945,45.73684210526316,0.001,-RA:02 BR:1 |RA |RA,-0.04,2.75,81.39473684210526,29.9325,CLR:00,29.694473684210536,43.10526315789474,000,4.7105263157894735
2021-03-26,72797094240,30.235428571428578,37.07692307692308,41.1025641025641,0.0,BR:1 ||,-0.03833333333333332,2.0,86.94871794871794,30.270714285714284,OVC:08 24,30.022307692307702,39.282051282051285,000,3.6666666666666665
2021-03-27,72797094240,30.33206896551724,40.0,43.90909090909091,0.0004166666666666667,BR:1 ||,0.015,6.333333333333333,86.84848484848484,30.352500000000003,OVC:08 11,30.117575757575757,42.24242424242424,000,4.393939393939394
2021-03-28,72797094240,29.96529411764706,40.18181818181818,43.45454545454545,0.04719512195121951,RA:02 BR:1 |RA |RA,0.017499999999999995,4.333333333333333,89.18181818181819,29.994642857142857,OVC:08 4,29.74927272727273,42.127272727272725,VRB,14.309090909090909
2021-03-29,72797094240,30.33,31.70967741935484,42.903225806451616,0.0,BR:1 ||,-0.029000000000000005,3.0,66.25806451612904,30.337142857142855,CLR:00,30.114193548387092,38.25806451612903,320,7.806451612903226
2021-03-30,72797094240,30.433600000000006,33.310344827586206,40.37931034482759,0.00020833333333333335,BR:1 ||,-0.01,2.5,78.27586206896552,30.43785714285715,CLR:00,30.218275862068964,37.37931034482759,000,3.413793103448276
2021-03-31,72797094240,30.22,34.714285714285715,44.142857142857146,0.0,BR:1 ||,0.059090909090909104,7.2727272727272725,73.03571428571429,30.220714285714283,CLR:00,30.002857142857145,39.714285714285715,000,2.7777777777777777
2021-04-01,72797094240,29.97791666666667,38.63461538461539,42.92307692307692,0.0013461538461538463,BR:1 ||,-0.0025,4.666666666666667,85.75,29.982499999999998,15,29.760961538461537,41.03846153846154,000,3.3461538461538463
2021-04-02,72797094240,30.068214285714287,36.0,42.96875,0.0,BR:1 ||,-0.010833333333333334,3.5833333333333335,78.78125,30.080000000000002,OVC:08 45,29.8534375,39.96875,000,3.15625
2021-04-03,72797094240,30.172830188679246,42.14035087719298,45.49122807017544,0.010441176470588235,-RA:02 BR:1 |RA |RA,-0.007777777777777777,3.6666666666666665,88.6842105263158,30.164642857142855,OVC:08 15,29.954385964912284,44.07017543859649,000,5.228070175438597
2021-04-04,72797094240,30.2776923076923,33.7,41.46666666666667,0.00020833333333333335,-RA:02 |RA |RA,-0.004166666666666667,4.666666666666667,76.53333333333333,30.278928571428565,CLR:00,30.061333333333327,38.166666666666664,000,5.633333333333334
2021-04-05,72797094240,30.228387096774192,34.08571428571429,41.2,0.0005769230769230769,-RA:02 |RA |RA,0.01,5.333333333333333,77.2,30.22964285714286,CLR:00,30.01114285714286,38.05714285714286,000,5.285714285714286
2021-04-06,72797094240,30.140909090909098,34.86486486486486,41.86486486486486,0.0,-RA:02 BR:1 |RA |RA,0.009166666666666667,6.916666666666667,77.70270270270271,30.13892857142858,CLR:00,29.92405405405405,38.729729729729726,000,4.194444444444445
2021-04-07,72797094240,30.056071428571425,41.152542372881356,42.40677966101695,0.022125,-RA:02 BR:1 |RA |RA,0.005,4.5,95.54237288135593,30.06130434782609,15,29.837796610169487,42.067796610169495,000,4.610169491525424
2021-04-08,72797094240,30.27458333333333,32.857142857142854,42.25,0.0010416666666666667,-RA:02 |RA |RA,-0.044,3.1,71.28571428571429,30.282962962962962,41,30.059642857142858,38.142857142857146,280,6.642857142857143
2021-04-09,72797094240,30.108461538461537,39.357142857142854,40.80357142857143,0.022083333333333333,-RA:02 BR:1 |RA |RA,0.0325,5.75,94.78571428571429,30.127499999999998,OVC:08 5,29.891249999999996,40.357142857142854,200,8.25
2021-04-10,72797094240,30.240344827586206,32.0,38.93939393939394,0.003035714285714286,-SN:03 |SN |,-0.036,1.6,78.0909090909091,30.2525,26,30.025757575757577,36.06060606060606,000,5.7272727272727275
2021-04-11,72797094240,30.355769230769234,32.46666666666667,40.8,0.0,BR:1 ||,0.003636363636363636,4.818181818181818,74.33333333333333,30.356071428571436,CLR:00,30.139000000000003,37.13333333333333,090,6.933333333333334
2021-04-12,72797094240,30.283913043478254,26.333333333333332,46.629629629629626,0.0004347826086956522,BR:1 ||,0.014444444444444446,5.888888888888889,51.44444444444444,30.28629629629629,CLR:00,30.06814814814815,38.25925925925926,050,10.37037037037037
2021-04-13,72797094240,30.296666666666667,20.607142857142858,52.607142857142854,0.0,BR:1 ||,0.007777777777777777,5.111111111111111,31.035714285714285,30.295555555555556,CLR:00,30.080714285714283,40.0,020,11.357142857142858
2021-04-14,72797094240,30.152083333333337,25.14814814814815,53.370370370370374,0.0,BR:1 ||,0.025,5.7,41.25925925925926,30.14851851851852,CLR:00,29.93148148148148,41.370370370370374,000,8.222222222222221
2021-04-15,72797094240,30.107499999999998,31.821428571428573,53.75,0.0,BR:1 ||,-0.001666666666666667,4.916666666666667,50.357142857142854,30.10607142857143,CLR:00,29.891428571428566,43.67857142857143,000,3.107142857142857
2021-04-16,72797094240,30.162916666666664,34.714285714285715,60.57142857142857,0.0,BR:1 ||,-0.0008333333333333335,3.9166666666666665,45.464285714285715,30.162142857142857,CLR:00,29.947142857142858,47.785714285714285,000,5.285714285714286
2021-04-17,72797094240,30.167083333333327,35.82142857142857,61.67857142857143,0.0,BR:1 ||,0.0010000000000000002,5.0,41.82142857142857,30.16571428571428,CLR:00,29.951071428571424,49.035714285714285,000,5.392857142857143
2021-04-18,72797094240,30.156249999999996,39.92857142857143,54.464285714285715,0.0,BR:1 ||,-0.003333333333333333,4.222222222222222,62.82142857142857,30.15357142857143,CLR:00,29.940000000000005,47.357142857142854,000,3.5714285714285716
2021-04-19,72797094240,30.21575757575758,43.2972972972973,48.32432432432432,0.0,BR:1 ||,-0.0075,4.666666666666667,84.08108108108108,30.219285714285718,CLR:00,29.99945945945946,45.891891891891895,000,3.5277777777777777
2021-04-20,72797094240,30.198,44.76271186440678,47.32203389830509,0.0,BR:1 ||,0.009166666666666667,4.75,91.86440677966101,30.18857142857143,VV:09 2,29.979491525423732,46.271186440677965,000,2.830508474576271
2021-04-21,72797094240,30.067804878048786,44.86666666666667,48.22222222222222,0.0,FG:2 |FG |,0.020000000000000004,7.833333333333333,88.95555555555555,30.053928571428575,VV:09 2,29.84888888888889,46.68888888888889,000,4.288888888888889
2021-04-22,72797094240,29.933428571428575,42.35897435897436,48.41025641025641,0.0,BR:1 ||,-0.005,3.3333333333333335,81.38461538461539,29.938571428571436,CLR:00,29.717435897435898,45.51282051282051,000,4.102564102564102
2021-04-23,72797094240,29.91899999999999,43.52272727272727,47.54545454545455,0.009705882352941177,|RA |,0.013333333333333336,5.5,86.1590909090909,29.931071428571432,15,29.736875,44.4375,000,3.340909090909091
2021-04-24,72797094240,29.76337662337662,45.19753086419753,46.65432098765432,0.015434782608695652,-RA:02 |RA |RA,0.012727272727272728,6.545454545454546,94.65432098765432,29.759285714285717,15,29.54456790123457,46.25925925925926,000,3.111111111111111
2021-04-25,72797094240,29.722857142857144,44.16981132075472,47.0,0.005138888888888889,-RA:02 |RA |RA,-0.009090909090909092,3.6363636363636362,90.32075471698113,29.73071428571428,15,29.5054716981132,45.77358490566038,000,3.0754716981132075
2021-04-26,72797094240,29.90545454545455,42.541666666666664,48.0625,0.004642857142857143,-RA:02 |RA |RA,-0.03416666666666667,2.0833333333333335,82.77083333333333,29.93642857142857,CLR:00,29.691041666666667,45.625,000,4.520833333333333
2021-04-27,72797094240,30.16731707317073,42.15555555555556,47.08888888888889,0.00020833333333333335,-RA:02 |RA |RA,-0.027000000000000003,1.5,83.95555555555555,30.17607142857143,26,29.95044444444444,44.91111111111111,000,4.311111111111111
2021-04-28,72797094240,30.28333333333333,43.607142857142854,50.57142857142857,0.0,-RA:02 BR:1 |RA |RA,-0.0018181818181818186,4.2727272727272725,78.67857142857143,30.282499999999995,CLR:00,30.067857142857143,47.107142857142854,000,2.6785714285714284
2021-04-29,72797094240,30.225925925925935,46.0,52.32258064516129,0.0027999999999999995,-RA:02 BR:1 |RA |RA,0.011000000000000001,5.8,80.41935483870968,30.225714285714293,CLR:00,30.008709677419358,49.03225806451613,000,5.67741935483871
2021-04-30,72797094240,30.179090909090913,49.186440677966104,51.86440677966102,0.023026315789473683,-RA:02 BR:1 |RA |RA,0.007500000000000002,4.666666666666667,91.2542372881356,30.17535714285714,OVC:08 4,29.960508474576272,50.33898305084746,VRB,6.0508474576271185
2021-05-01,72797094240,30.166315789473682,42.11904761904762,49.30952380952381,0.002592592592592593,-RA:02 BR:1 |RA |RA,-0.0033333333333333327,3.5833333333333335,78.02380952380952,30.171785714285722,CLR:00,29.94952380952381,45.976190476190474,000,4.333333333333333
2021-05-02,72797094240,30.22814814814816,39.16129032258065,47.935483870967744,0.0,-RA:02 BR:1 |RA |RA,0.002727272727272727,4.7272727272727275,73.45161290322581,30.233214285714293,CLR:00,30.01193548387097,43.87096774193548,000,3.870967741935484
2021-05-03,72797094240,30.166551724137932,47.82258064516129,49.354838709677416,0.008541666666666668,-RA:02 BR:1 |RA |RA,0.0,5.416666666666667,94.54838709677419,30.168928571428577,OVC:08 6,29.94870967741936,48.61290322580645,080,4.774193548387097
2021-05-04,72797094240,30.260784313725495,40.872727272727275,44.836363636363636,0.0,BR:1 ||,-0.0008333333333333336,4.833333333333333,87.8,30.259642857142865,CLR:00,30.04272727272727,43.09090909090909,000,2.727272727272727
2021-05-05,72797094240,29.95739130434783,40.888888888888886,55.0,0.0,-RA:02 BR:1 |RA |RA,0.05299999999999999,6.4,63.55555555555556,29.960769230769237,CLR:00,29.740000000000002,47.851851851851855,000,3.8518518518518516
2021-05-06,72797094240,29.943962264150944,46.87719298245614,50.473684210526315,0.014878048780487808,-RA:02 BR:1 |RA |RA,-0.02583333333333333,2.75,87.87719298245614,29.952142857142857,CLR:00,29.727192982456142,48.63157894736842,VRB,7.963636363636364
2021-05-07,72797094240,30.24225806451613,40.42857142857143,46.4,0.005769230769230769,-RA:02 |RA |RA,-0.028333333333333332,3.0833333333333335,81.2,30.26,26,30.028285714285715,43.714285714285715,000,5.485714285714286
2021-05-08,72797094240,30.345098039215674,45.18181818181818,47.56363636363636,0.006190476190476191,-RA:02 |RA |RA,0.0016666666666666668,5.666666666666667,91.9090909090909,30.34785714285714,OVC:08 14,30.127272727272718,46.49090909090909,000,3.2181818181818183
2021-05-09,72797094240,30.289399999999997,45.77777777777778,50.03703703703704,0.0008,BR:1 ||,0.0016666666666666663,6.333333333333333,86.42592592592592,30.285714285714278,VV:09 2,30.071111111111104,47.98148148148148,000,3.388888888888889
2021-05-10,72797094240,30.290930232558136,44.191489361702125,48.97872340425532,0.0,BR:1 ||,0.005833333333333334,5.25,84.38297872340425,30.291428571428565,OVC:08 15,30.07340425531914,46.765957446808514,000,3.6808510638297873
2021-05-11,72797094240,30.219374999999996,46.94444444444444,51.80555555555556,0.0004,BR:1 ||,0.009166666666666667,6.75,84.19444444444444,30.219999999999995,CLR:00,30.002500000000005,49.25,000,4.777777777777778
2021-05-12,72797094240,30.183500000000002,49.47727272727273,53.54545454545455,0.001,BR:1 ||,-0.0016666666666666668,5.833333333333333,86.68181818181819,30.18535714285715,BKN:07 10,29.966136363636362,51.25,310,6.590909090909091
2021-05-13,72797094240,30.212352941176476,47.872727272727275,50.45454545454545,0.0,BR:1 ||,0.00818181818181818,4.454545454545454,91.94545454545455,30.203214285714278,OVC:08 3,29.99327272727273,49.054545454545455,000,4.090909090909091
2021-05-14,72797094240,30.16794117647058,47.578947368421055,51.86842105263158,0.0,BR:1 ||,0.007272727272727273,4.454545454545454,85.89473684210526,30.167142857142856,CLR:00,29.950789473684214,49.578947368421055,330,5.947368421052632
2021-05-15,72797094240,30.107999999999997,47.93181818181818,52.13636363636363,0.0,BR:1 ||,0.009166666666666668,5.583333333333333,85.97727272727273,30.10714285714285,CLR:00,29.890681818181807,49.93181818181818,230,5.909090909090909
2021-05-16,72797094240,30.012333333333338,49.1764705882353,52.029411764705884,0.0,BR:1 ||,0.014166666666666666,6.333333333333333,90.3529411764706,30.007857142857144,OVC:08 5,29.794999999999998,50.44117647058823,000,5.235294117647059
2021-05-17,72797094240,29.930000000000007,46.77777777777778,49.98412698412698,0.01882352941176471,-RA:02 |RA |RA,0.001666666666666668,5.25,89.47619047619048,29.93642857142857,15,29.712539682539685,48.23809523809524,VRB,7.317460317460317
2021-05-18,72797094240,30.119393939393937,39.94444444444444,46.94444444444444,0.0035185185185185185,-RA:02 |RA |RA,-0.024,3.3,78.44444444444444,30.12615384615384,CLR:00,29.902777777777786,43.77777777777778,000,5.555555555555555
2021-05-19,72797094240,30.123783783783782,37.63414634146341,45.02439024390244,0.00020833333333333335,VCTS:7 ||,0.004166666666666667,6.25,77.39024390243902,30.125714285714285,CLR:00,29.906341463414638,41.58536585365854,000,4.975609756097561
2021-05-20,72797094240,30.135161290322582,43.34285714285714,51.08571428571429,0.0,BR:1 ||,-0.008333333333333333,3.0833333333333335,75.94285714285714,30.135357142857146,CLR:00,29.918571428571433,47.31428571428572,290,5.4
2021-05-21,72797094240,30.211470588235297,45.026315789473685,49.55263157894737,0.0,BR:1 ||,-0.004545454545454546,3.272727272727273,84.39473684210526,30.21357142857143,OVC:08 10,29.99473684210526,47.421052631578945,000,4.315789473684211
2021-05-22,72797094240,30.12274999999999,47.84090909090909,51.34090909090909,0.00125,BR:1 ||,0.018333333333333333,6.916666666666667,88.70454545454545,30.139285714285716,CLR:00,29.907045454545447,49.5,000,4.0227272727272725
2021-05-23,72797094240,30.079062499999996,49.1044776119403,50.23880597014925,0.001,BR:1 ||,-0.00125,4.125,96.01492537313433,30.078461538461543,OVC:08 4,29.860746268656712,49.47761194029851,190,5.164179104477612
2021-05-24,72797094240,30.037023809523806,50.57954545454545,51.06818181818182,0.011770833333333333,BR:1 ||,0.0036363636363636372,4.545454545454546,98.32954545454545,30.03464285714286,OVC:08 5,29.818409090909086,50.63636363636363,VRB,4.659090909090909
2021-05-25,72797094240,30.118958333333335,48.55769230769231,52.80769230769231,0.0008,BR:1 ||,-0.015833333333333335,2.5,86.3076923076923,30.12892857142858,15,29.902307692307694,50.5,000,5.076923076923077
2021-05-26,72797094240,30.086,45.26470588235294,50.8235294117647,0.009615384615384616,-RA:02 |RA |RA,0.041666666666666664,7.666666666666667,82.38235294117646,30.066785714285718,OVC:08 29,29.865882352941174,48.205882352941174,VRB,4.0
2021-05-27,72797094240,29.902926829268285,49.58139534883721,50.68604651162791,0.03791044776119403,-RA:02 BR:1 |RA |RA,-0.03166666666666667,3.4166666666666665,96.11627906976744,29.924285714285713,15,29.685697674418602,49.94186046511628,190,10.418604651162791
2021-05-28,72797094240,30.27055555555555,44.125,49.75,0.0035937499999999997,-RA:02 BR:1 |RA |RA,-0.014166666666666668,4.166666666666667,82.35,30.278928571428573,CLR:00,30.054250000000003,47.2,000,4.8
2021-05-29,72797094240,30.16027777777778,42.825,49.925,0.0,BR:1 ||,0.02,6.416666666666667,79.85,30.14392857142857,CLR:00,29.940999999999995,46.4,000,4.375
2021-05-30,72797094240,30.155416666666664,44.464285714285715,56.67857142857143,0.0004166666666666667,BR:1 ||,-0.007500000000000001,3.5833333333333335,68.21428571428571,30.155357142857138,CLR:00,29.940000000000005,50.42857142857143,000,2.5357142857142856
2021-05-31,72797094240,30.17458333333333,53.535714285714285,63.17857142857143,0.0,BR:1 ||,0.0033333333333333327,4.75,72.78571428571429,30.171071428571427,CLR:00,29.958928571428572,57.607142857142854,000,5.035714285714286
2021-06-01,72797094240,30.002499999999994,55.5,67.14285714285714,0.0,BR:1 ||,0.030833333333333334,7.0,69.46428571428571,29.998214285714283,CLR:00,29.78535714285715,60.142857142857146,000,5.857142857142857
2021-06-02,72797094240,29.974137931034484,55.25,61.75,0.0,BR:1 ||,-0.01,4.1,80.40625,29.97074074074074,CLR:00,29.758125,58.03125,000,5.3125
2021-06-03,72797094240,30.03173076923077,51.55357142857143,54.57142857142857,0.00020833333333333335,BR:1 ||,-0.013333333333333334,3.3333333333333335,89.76785714285714,30.035714285714285,OVC:08 9,29.814464285714287,52.80357142857143,000,5.267857142857143
2021-06-04,72797094240,30.03560975609756,47.62222222222222,51.77777777777778,0.02303030303030303,-RA:02 BR:1 |RA |RA,0.014166666666666666,5.0,86.97777777777777,30.05464285714286,OVC:08 60,29.81977777777778,49.6,000,5.177777777777778
2021-06-05,72797094240,30.016119402985066,48.50704225352113,51.50704225352113,0.01740740740740741,-RA:02 BR:1 |RA |RA,-0.01333333333333333,3.4166666666666665,90.0,30.04035714285715,15,29.799295774647895,49.83098591549296,260,7.647887323943662
2021-06-06,72797094240,29.894358974358973,46.30232558139535,48.395348837209305,0.023125000000000003,-RA:02 |RA |RA,0.034999999999999996,6.666666666666667,92.76744186046511,29.891071428571433,15,29.676046511627906,47.51162790697674,000,4.255813953488372
2021-06-07,72797094240,29.919259259259256,43.91379310344828,48.53448275862069,0.0,BR:1 ||,-0.013333333333333336,2.8333333333333335,85.75862068965517,29.93607142857143,CLR:00,29.70258620689655,46.293103448275865,000,4.103448275862069
2021-06-08,72797094240,29.996521739130433,43.76,48.84,0.0,FG:2 |FG |,-0.014166666666666668,3.0,84.78,30.01,CLR:00,29.7802,46.36,000,3.26
2021-06-09,72797094240,30.126590909090908,46.229166666666664,51.5,0.024833333333333332,-RA:02 BR:1 |RA |RA,-0.004166666666666667,4.25,83.5,30.128571428571426,CLR:00,29.909166666666668,48.8125,000,4.770833333333333
2021-06-10,72797094240,30.116538461538457,44.56666666666667,53.266666666666666,0.000625,-RA:02 |RA |RA,0.013636363636363636,5.454545454545454,74.23333333333333,30.113214285714285,CLR:00,29.899999999999995,49.0,VRB,5.466666666666667
2021-06-11,72797094240,29.88138888888889,50.25,53.425,0.009516129032258064,-RA:02 |RA |RA,0.014166666666666668,4.666666666666667,89.35,29.87857142857143,57,29.66375,51.7,VRB,7.2105263157894735
2021-06-12,72797094240,29.896216216216217,52.63414634146341,56.78048780487805,0.016515151515151517,-RA:02 |RA |RA,0.020833333333333332,5.25,87.1951219512195,29.894642857142856,CLR:00,29.678780487804875,54.26829268292683,080,5.317073170731708
2021-06-13,72797094240,29.867199999999986,56.791666666666664,57.75949367088607,0.025887096774193555,-RA:02 |RA |RA,-0.015833333333333335,2.5833333333333335,97.02777777777777,29.865714285714283,15,29.648860759493672,57.05555555555556,VRB,5.974025974025974
2021-06-14,72797094240,30.012105263157892,54.08196721311475,58.09836065573771,0.0035,BR:1 ||,-0.017499999999999998,1.5833333333333333,87.34426229508196,30.010714285714283,15,29.79409836065573,55.721311475409834,VRB,5.475409836065574
2021-06-15,72797094240,30.17213114754098,54.49230769230769,57.43076923076923,0.01,-RA:02 |RA |RA,-0.027499999999999997,2.0,90.33846153846154,30.183214285714286,15,29.955076923076923,55.6,VRB,5.222222222222222
2021-06-16,72797094240,30.325,52.020833333333336,57.875,0.0,BR:1 ||,0.01333333333333333,5.083333333333333,82.16666666666667,30.305357142857144,CLR:00,30.105,54.541666666666664,000,3.8333333333333335
2021-06-17,72797094240,30.199666666666666,48.11764705882353,55.05882352941177,0.00020833333333333335,BR:1 ||,0.001666666666666667,3.5,80.08823529411765,30.198571428571427,CLR:00,29.98294117647059,51.38235294117647,000,3.7941176470588234
2021-06-18,72797094240,30.162285714285716,48.35897435897436,53.794871794871796,0.0,BR:1 ||,0.004,5.3,82.53846153846153,30.164642857142855,OVC:08 15,29.945128205128213,50.87179487179487,000,5.473684210526316
2021-06-19,72797094240,30.115,52.11904761904762,58.19047619047619,0.0,BR:1 ||,0.01,6.1,81.0952380952381,30.107777777777773,OVC:08 14,29.897142857142853,54.785714285714285,000,4.414634146341464
2021-06-20,72797094240,29.998787878787873,54.729729729729726,62.78378378378378,0.0,BR:1 ||,0.015,7.833333333333333,77.86486486486487,29.982857142857135,CLR:00,29.780000000000005,57.86486486486486,000,5.416666666666667
2021-06-21,72797094240,29.879583333333333,54.142857142857146,66.07142857142857,0.0,BR:1 ||,0.01,6.2,69.32142857142857,29.87714285714286,CLR:00,29.663928571428567,59.035714285714285,000,4.928571428571429
2021-06-22,72797094240,29.8997435897436,53.81395348837209,57.2093023255814,0.00020833333333333335,BR:1 ||,0.0008333333333333335,3.9166666666666665,88.95348837209302,29.89642857142857,OVC:08 6,29.68255813953489,55.16279069767442,000,4.619047619047619
2021-06-23,72797094240,29.97151515151515,51.945945945945944,56.945945945945944,0.0,BR:1 ||,-0.013636363636363634,2.727272727272727,84.32432432432432,29.97346153846153,OVC:08 9,29.7554054054054,54.054054054054056,000,3.5277777777777777
2021-06-24,72797094240,30.064444444444444,54.225,57.7,0.0,BR:1 ||,2.8912057932946783e-19,4.0,89.25,30.063214285714285,CLR:00,29.847500000000004,55.625,000,3.5128205128205128
2021-06-25,72797094240,30.005000000000006,57.25,65.57142857142857,0.0,BR:1 ||,0.009090909090909092,5.454545454545454,76.39285714285714,30.00178571428572,CLR:00,29.788928571428567,60.42857142857143,000,3.5185185185185186
2021-06-26,72797094240,29.965833333333325,60.476190476190474,72.95454545454545,0.0,BR:1 ||,0.003749999999999999,3.875,69.47619047619048,29.9640909090909,CLR:00,29.749629629629634,64.76190476190476,000,3.0952380952380953
2021-06-27,72797094240,29.829583333333332,63.93333333333333,73.0,0.0,BR:1 ||,0.02090909090909091,6.090909090909091,75.13333333333334,29.868000000000002,CLR:00,29.61192307692307,67.06666666666666,000,5.764705882352941
2021-06-28,72797094240,29.739999999999995,61.31428571428572,71.28571428571429,0.0,BR:1 ||,-0.00818181818181818,3.8181818181818183,77.37142857142857,29.679166666666664,OVC:08 2,29.522631578947358,64.74285714285715,190,68.5
2021-06-29,72797094240,29.82909090909091,58.4054054054054,63.270270270270274,0.0,BR:1 ||,-0.005,3.4166666666666665,84.72972972972973,29.82571428571429,OVC:08 10,29.612702702702713,60.37837837837838,VRB,6.25
2021-06-30,72797094240,29.919500000000003,58.953125,62.1875,0.0006,BR:1 ||,-0.01,2.3333333333333335,89.359375,29.91142857142857,15,29.701406249999998,60.21875,VRB,4.78125
2021-07-01,72797094240,30.010212765957448,56.64705882352941,59.627450980392155,0.0008928571428571429,BR:1 ||,-0.003,4.1,90.47058823529412,30.008928571428573,OVC:08 2,29.79254901960784,57.80392156862745,000,4.392156862745098
2021-07-02,72797094240,30.034489795918365,56.11538461538461,58.84615384615385,0.0,BR:1 ||,-0.001818181818181818,3.909090909090909,91.48076923076923,30.03407407407407,OVC:08 2,29.81588235294117,57.13725490196079,000,3.2884615384615383
