DATE,STATION,DailyAltimeterSetting,DailyDewPointTemperature,DailyDryBulbTemperature,DailyPrecipitation,DailyPresentWeatherType,DailyPressureChange,DailyPressureTendency,DailyRelativeHumidity,DailySeaLevelPressure,DailySkyConditions,DailyStationPressure,DailyVisibility,DailyWetBulbTemperature,DailyWindDirection,DailyWindGustSpeed,DailyWindSpeed
2023-01-01,72793724222,30.08794117647059,39.0,42.0,0,-RA:02 |RA |RA,0.00125,4.5,85.38235294117646,30.089583333333337,CLR:00,29.437647058823533,10.0,40.11764705882353,0,17.0,2.588235294117647
2023-04-29,72793724222,29.93875,47.0,63.958333333333336,0.00,-RA:02 |RA |RA,0.00125,4.25,56.16666666666666,29.93208333333333,CLR:00,29.288750000000004,10.0,54.66666666666666,170,20.33333333333333,8.833333333333334
2023-04-30,72793724222,29.91038461538461,46.0,53.61538461538461,0.00,-RA:02 |RA |RA,-0.0012499999999999,4.75,70.88461538461539,29.9075,CLR:00,29.260384615384616,10.0,48.88461538461539,180,19.0,8.32
2023-05-01,72793724222,29.86333333333333,42.0,51.138888888888886,0.00,-RA:02 |RA |RA,0.0075,6.0,75.41666666666667,29.86333333333334,OVC:08 31,29.21333333333333,10.0,47.5,340,20.666666666666668,4.277777777777778
2023-05-02,72793724222,29.788,50.0,56.17142857142857,0.00,BR:1 ||,-0.0025,4.0,72.85714285714286,29.785833333333333,CLR:00,29.138,10.0,51.42857142857143,350,20.666666666666668,7.085714285714285
2023-05-03,72793724222,29.79875,48.0,58.833333333333336,0.00,BR:1 ||,0.005,5.375,71.375,29.793333333333333,CLR:00,29.14875,10.0,53.625,350,23.0,6.0
2023-05-04,72793724222,29.780697674418604,47.0,52.04651162790697,0.00,BR:1 ||,-0.0012499999999999,4.125,83.72093023255815,29.778333333333325,BKN:07 14 OVC:08 40,29.130697674418613,10.0,49.51162790697674,000,23.0,7.357142857142857
2023-05-05,72793724222,29.87949152542373,46.0,48.69491525423729,0.01,-RA:02 BR:1 |RA |RA,-0.0175,2.75,90.33898305084746,29.882500000000004,OVC:08 9,29.22949152542373,2.5,47.52542372881356,190,21.0,8.491525423728813
2023-05-06,72793724222,29.975490196078425,45.0,50.333333333333336,T,-RA:02 |RA |RA,-0.0025,4.875,86.82352941176471,29.97875,OVC:08 5,29.325490196078427,10.0,48.31372549019608,000,21.0,3.386363636363636
2023-05-07,72793724222,30.031351351351347,44.0,51.51351351351352,0.00,-RA:02 |RA |RA,-0.00625,3.375,78.97297297297297,30.035,CLR:00,29.38135135135136,10.0,48.270270270270274,000,21.0,5.891891891891892
2023-05-08,72793724222,29.994,44.0,53.24,0.00,-RA:02 |RA |RA,0.0,4.625,70.96,29.995,CLR:00,29.344,10.0,48.36,340,18.0,6.72
2023-05-09,72793724222,30.1083870967742,42.0,52.87096774193548,0.00,-RA:02 |RA |RA,-0.0075,3.75,71.70967741935483,30.105000000000008,CLR:00,29.4583870967742,10.0,48.32258064516129,000,18.0,4.9
2023-05-10,72793724222,30.06708333333333,41.0,55.875,0.00,-RA:02 |RA |RA,0.0012499999999999,5.625,64.45833333333333,30.067083333333333,CLR:00,29.41708333333333,10.0,49.5,350,18.0,5.916666666666667
2023-05-11,72793724222,30.14,44.0,58.41666666666666,0.00,-RA:02 |RA |RA,-0.00625,3.375,56.333333333333336,30.13416666666667,CLR:00,29.487916666666667,10.0,50.29166666666666,350,18.0,5.958333333333333
2023-05-12,72793724222,30.210416666666664,47.0,64.95833333333333,0.00,-RA:02 |RA |RA,-0.0099999999999999,4.25,48.04166666666666,30.205,CLR:00,29.55125,10.0,53.958333333333336,360,18.0,5.222222222222222
2023-05-13,72793724222,30.21666666666667,48.0,68.54166666666667,0.00,-RA:02 |RA |RA,0.01125,4.0,49.625,30.20833333333333,CLR:00,29.558333333333334,10.0,57.29166666666666,330,22.0,10.0
2023-05-14,72793724222,30.06125,48.0,72.20833333333333,0.00,-RA:02 |RA |RA,0.0175,5.875,45.25,30.050416666666667,CLR:00,29.41125,10.0,59.083333333333336,360,21.0,7.043478260869565
2023-05-15,72793724222,29.99807692307693,50.0,73.1923076923077,0.00,-RA:02 |RA |RA,-0.0025,4.375,48.34615384615385,29.980000000000004,CLR:00,29.34807692307693,10.0,60.5,350,25.666666666666668,7.269230769230769
2023-05-16,72793724222,30.119000000000007,52.0,61.16666666666666,0.00,-RA:02 |RA |RA,0.0062499999999999,3.625,78.13333333333334,30.10125,CLR:00,29.46766666666666,10.0,57.13333333333333,010,21.0,6.0344827586206895
2023-05-17,72793724222,29.99323529411765,52.0,60.8235294117647,0.00,BR:1 ||,0.02,5.5,78.88235294117646,29.96333333333334,CLR:00,29.343235294117648,10.0,56.55882352941177,360,21.0,4.823529411764706
2023-05-18,72793724222,29.97416666666666,53.0,61.458333333333336,0.00,BC:3 FG:2 |FG |,-0.0225,2.25,77.79166666666667,29.96708333333333,CLR:00,29.324166666666667,10.0,57.29166666666666,350,21.0,5.958333333333333
2023-05-19,72793724222,30.116666666666664,50.0,58.333333333333336,0.00,BC:3 FG:2 |FG |,-0.00125,3.375,78.36363636363636,30.11083333333333,CLR:00,29.46575757575757,10.0,54.39393939393939,010,21.0,4.9393939393939394
2023-05-20,72793724222,30.13588235294118,50.0,57.23529411764706,0.00,BC:3 FG:2 |FG |,-0.0025,4.125,78.55882352941177,30.126666666666665,CLR:00,29.483823529411765,10.0,53.294117647058826,360,18.75,7.4411764705882355
2023-05-21,72793724222,30.187142857142863,48.0,52.371428571428574,0.00,BR:1 ||,-0.0075,3.0,84.51428571428572,30.192916666666672,BKN:07 6 OVC:08 13,29.52914285714286,10.0,49.91428571428571,360,17.0,5.2
2023-05-22,72793724222,30.17478260869566,47.0,52.43478260869565,0.00,-RA:02 |RA |RA,0.00125,5.375,82.19565217391305,30.17541666666666,BKN:07 17 OVC:08 37,29.52065217391304,10.0,49.52173913043478,150,19.5,6.043478260869565
2023-05-23,72793724222,30.13192307692308,43.0,54.23076923076923,0.00,BR:1 ||,0.0075,4.75,67.3076923076923,30.129166666666663,CLR:00,29.48038461538462,10.0,48.80769230769231,000,19.5,4.4
2023-05-24,72793724222,30.06375,45.0,57.75,0.00,BR:1 ||,0.01,5.875,66.70833333333333,30.062916666666663,CLR:00,29.413750000000004,10.0,51.79166666666666,360,19.5,6.333333333333333
2023-05-25,72793724222,29.945000000000004,51.0,62.083333333333336,0.00,BR:1 ||,0.0125,6.25,63.333333333333336,29.94,CLR:00,29.295,10.0,54.875,350,19.5,5.416666666666667
2023-05-26,72793724222,29.910833333333333,49.0,65.33333333333333,0.00,BR:1 ||,-2.1684043449710093e-19,4.625,61.125,29.90375,CLR:00,29.26083333333333,10.0,57.208333333333336,000,19.5,4.916666666666667
2023-05-27,72793724222,29.992,50.0,57.96666666666667,0.00,BR:1 ||,-0.015,3.25,76.13333333333334,29.98583333333333,CLR:00,29.342,10.0,53.63333333333333,010,18.0,6.896551724137931
2023-05-28,72793724222,30.052777777777774,48.0,54.66666666666666,0.00,BR:1 ||,0.005,3.75,76.69444444444444,30.041666666666668,CLR:00,29.40277777777778,10.0,50.72222222222222,260,18.0,7.176470588235294
2023-05-29,72793724222,29.977906976744183,48.0,53.093023255813954,0.00,BR:1 ||,0.0075,5.0,84.32558139534883,29.9675,OVC:08 1,29.327906976744185,10.0,50.372093023255815,000,19.5,4.674418604651163
2023-05-30,72793724222,30.03272727272727,45.0,51.30303030303031,0.00,-RA:02 BR:1 |RA |RA,-0.01125,4.0,77.0,30.02916666666667,CLR:00,29.382727272727276,10.0,47.90909090909091,VRB,16.0,4.9393939393939394
2023-05-31,72793724222,30.08028571428571,42.0,52.85714285714285,0.00,-RA:02 BR:1 |RA |RA,-0.005,3.875,65.11428571428571,30.079583333333336,CLR:00,29.430285714285716,10.0,47.17142857142857,360,17.0,6.171428571428572
2023-06-01,72793724222,30.086,43.0,53.86666666666667,0.00,-RA:02 BR:1 |RA |RA,0.0024999999999999,4.375,69.73333333333333,30.08,CLR:00,29.43599999999999,10.0,48.833333333333336,350,18.0,5.931034482758621
2023-06-02,72793724222,30.11375,44.0,56.66666666666666,0.00,-RA:02 BR:1 |RA |RA,-0.00875,4.0,64.95833333333333,30.112916666666667,CLR:00,29.46375,10.0,50.41666666666666,000,19.0,5.75
2023-06-03,72793724222,30.15125,45.0,56.75,0.00,-RA:02 BR:1 |RA |RA,-0.00375,3.75,66.83333333333333,30.14916666666667,CLR:00,29.497916666666665,10.0,50.958333333333336,360,20.0,7.478260869565218
2023-06-04,72793724222,30.221666666666664,41.0,55.708333333333336,0.00,-RA:02 BR:1 |RA |RA,-0.00125,4.25,59.75,30.22,CLR:00,29.562916666666663,10.0,48.54166666666666,350,20.5625,9.875
2023-06-05,72793724222,30.133750000000003,44.0,58.5,0.00,-RA:02 BR:1 |RA |RA,0.015,5.125,54.66666666666666,30.13125,CLR:00,29.47875,10.0,49.79166666666666,350,22.07692307692308,9.625
2023-06-06,72793724222,29.90833333333333,48.0,64.29166666666667,0.00,-RA:02 BR:1 |RA |RA,0.0275,6.875,48.79166666666666,29.899583333333336,CLR:00,29.258333333333336,10.0,53.375,340,18.0,6.041666666666667
2023-06-07,72793724222,29.850416666666664,46.0,69.375,0.00,-RA:02 BR:1 |RA |RA,-0.0075,4.625,41.5,29.839583333333334,CLR:00,29.200416666666666,10.0,55.66666666666666,360,18.0,4.208333333333333
2023-06-08,72793724222,29.96666666666667,50.0,62.66666666666666,0.00,-RA:02 BR:1 |RA |RA,-0.01,4.5,64.33333333333333,29.95958333333333,CLR:00,29.316666666666663,10.0,55.75,240,18.0,7.291666666666667
2023-06-09,72793724222,30.0402,51.0,54.3,T,-RA:02 BR:1 |RA |RA,-0.01,2.375,88.08,30.030833333333334,BKN:07 3,29.390200000000004,10.0,52.28,000,18.0,5.26
2023-06-10,72793724222,30.06851063829786,51.0,54.74468085106383,0.00,-RA:02 BR:1 |RA |RA,-0.0025,3.875,89.42553191489361,30.075000000000003,OVC:08 5,29.41851063829788,10.0,53.0,000,18.0,2.652173913043478
2023-06-11,72793724222,30.05333333333333,53.0,58.94444444444444,0.00,BR:1 ||,0.00875,5.625,80.55555555555556,30.040000000000003,CLR:00,29.40333333333333,10.0,55.333333333333336,350,18.0,5.833333333333333
2023-06-12,72793724222,29.984166666666667,53.0,67.79166666666667,0.00,-RA:02 BR:1 |RA |RA,0.0087499999999999,4.875,63.125,29.97583333333333,CLR:00,29.334166666666665,10.0,59.66666666666666,350,18.0,4.083333333333333
2023-06-13,72793724222,29.992631578947368,52.0,57.71052631578947,0.00,-RA:02 BR:1 |RA |RA,-0.0125,5.125,78.63157894736842,29.985416666666666,CLR:00,29.34263157894738,10.0,54.0,180,18.0,6.973684210526316
2023-06-14,72793724222,30.095185185185187,44.0,55.96296296296296,0.00,-RA:02 |RA |RA,-0.0124999999999999,4.125,64.66666666666667,30.096666666666668,CLR:00,29.44518518518519,10.0,49.77777777777778,170,21.0,7.037037037037037
2023-06-15,72793724222,30.1884,46.0,57.68,0.00,-RA:02 BR:1 |RA |RA,-0.0125,2.625,67.2,30.18541666666667,CLR:00,29.5296,10.0,51.72,190,18.0,7.08
2023-06-16,72793724222,30.151666666666674,48.0,59.06666666666667,0.00,-RA:02 BR:1 |RA |RA,0.01125,6.25,73.93333333333334,30.15375000000001,BKN:07 17 BKN:07 34,29.49766666666667,10.0,54.4,010,16.666666666666668,5.766666666666667
2023-06-17,72793724222,30.02186046511628,45.0,52.25581395348837,0.00,-RA:02 BR:1 |RA |RA,0.0225,7.75,77.53488372093024,30.01708333333333,OVC:08 22,29.37186046511628,10.0,48.627906976744185,360,20.25,7.255813953488372
2023-06-18,72793724222,29.87772727272728,46.0,51.47727272727273,0.00,-RA:02 |RA |RA,0.00625,5.375,78.11363636363636,29.876666666666665,FEW:02 10 BKN:07 20,29.22772727272727,10.0,48.09090909090909,000,18.0,4.209302325581396
2023-06-19,72793724222,29.921818181818185,43.0,52.72727272727273,0.00,-RA:02 |RA |RA,-0.0133333333333333,3.333333333333333,73.60606060606061,29.93,BKN:07 6 BKN:07 16,29.271818181818183,10.0,48.42424242424242,150,18.0,6.363636363636363
2023-06-20,72793724222,30.165714285714287,51.0,54.42857142857143,0.00,-RA:02 |RA |RA,-0.0257142857142857,1.8571428571428568,85.33333333333333,30.164583333333336,BKN:07 12 OVC:08 50,29.5095238095238,10.0,51.95238095238095,200,18.0,6.309523809523809
2023-06-21,72793724222,30.2153125,50.0,58.1875,0.00,BR:1 ||,0.01,5.625,75.5625,30.205416666666665,CLR:00,29.5571875,10.0,53.78125,000,18.0,3.90625
2023-06-22,72793724222,30.03290322580645,50.0,59.64516129032258,0.00,BR:1 ||,0.02875,6.875,73.19354838709677,30.007916666666656,CLR:00,29.382903225806444,10.0,54.32258064516129,350,18.0,5.483870967741935
2023-06-23,72793724222,29.95958333333333,49.0,62.583333333333336,0.00,BR:1 ||,-0.015,3.875,66.20833333333333,29.953333333333337,CLR:00,29.309583333333336,10.0,55.708333333333336,350,23.0,5.833333333333333
2023-06-24,72793724222,30.11966666666667,49.0,56.7,0.00,BR:1 ||,-0.00875,3.5,74.3,30.115833333333335,CLR:00,29.46733333333334,10.0,52.13333333333333,360,17.5,7.310344827586207
2023-06-25,72793724222,30.10720930232558,50.0,56.81395348837209,0.00,BR:1 ||,0.0075,4.875,81.32558139534883,30.092083333333324,CLR:00,29.457209302325587,10.0,53.16279069767442,VRB,20.75,4.488372093023256
2023-06-26,72793724222,30.0369696969697,52.0,59.09090909090909,0.00,BR:1 ||,0.01125,5.125,78.36363636363636,30.02083333333333,CLR:00,29.3869696969697,10.0,55.0,000,20.75,4.96969696969697
2023-06-27,72793724222,29.96161290322581,52.0,60.70967741935484,0.00,-RA:02 BR:1 |RA |RA,0.0024999999999999,3.625,75.03225806451613,29.95208333333333,CLR:00,29.3116129032258,10.0,55.74193548387097,000,20.75,5.483870967741935
2023-06-28,72793724222,30.006785714285712,54.0,63.285714285714285,0.00,-RA:02 BR:1 |RA |RA,-0.0099999999999999,3.375,72.92857142857143,29.99875,CLR:00,29.356785714285717,10.0,57.785714285714285,000,20.75,5.821428571428571
2023-06-29,72793724222,30.07333333333333,55.0,64.79166666666667,0.00,-RA:02 BR:1 |RA |RA,-0.0075,2.625,69.79166666666667,30.065,CLR:00,29.42333333333333,10.0,58.583333333333336,360,20.75,6.375
2023-06-30,72793724222,30.108148148148143,54.0,62.11111111111112,0.00,-RA:02 BR:1 |RA |RA,-0.0012499999999999,4.625,69.0,30.102500000000003,CLR:00,29.45814814814815,10.0,56.03703703703704,010,21.25,7.444444444444445
2023-07-01,72793724222,30.18625,47.0,61.41666666666666,0.00,-RA:02 BR:1 |RA |RA,-0.0099999999999999,2.875,62.29166666666666,30.17958333333333,CLR:00,29.52833333333333,10.0,54.04166666666666,010,19.857142857142858,7.958333333333333
2023-07-02,72793724222,30.126666666666665,48.0,63.375,0.00,-RA:02 BR:1 |RA |RA,0.01625,5.375,58.875,30.122083333333336,CLR:00,29.475,10.0,54.79166666666666,340,17.0,6.166666666666667
2023-07-03,72793724222,30.069583333333338,51.0,66.20833333333333,0.00,-RA:02 BR:1 |RA |RA,0.00125,4.375,53.66666666666666,30.06125,CLR:00,29.41958333333333,10.0,56.333333333333336,360,17.0,6.541666666666667
2023-07-04,72793724222,30.052916666666665,50.0,71.08333333333333,0.00,-RA:02 BR:1 |RA |RA,0.0062499999999999,4.25,45.875,30.042916666666667,CLR:00,29.40291666666667,10.0,58.375,350,17.0,5.75
2023-07-05,72793724222,29.95333333333333,51.0,74.20833333333333,0.00,-RA:02 BR:1 |RA |RA,0.01125,5.625,42.04166666666666,29.939166666666665,CLR:00,29.30333333333333,10.0,59.79166666666666,000,19.0,4.739130434782608
2023-07-06,72793724222,29.905,53.0,68.79166666666667,0.00,-RA:02 BR:1 |RA |RA,0.0025,3.375,57.75,29.894166666666667,CLR:00,29.254999999999995,10.0,59.29166666666666,VRB,19.0,4.458333333333333
2023-07-07,72793724222,29.914285714285715,52.0,61.46428571428572,0.00,-RA:02 BR:1 |RA |RA,-0.0062499999999999,4.25,73.60714285714286,29.90583333333333,CLR:00,29.26428571428571,10.0,56.35714285714285,210,19.0,7.357142857142857
2023-07-08,72793724222,29.964814814814822,51.0,60.333333333333336,0.00,-RA:02 BR:1 |RA |RA,-0.0025,3.625,70.66666666666667,29.956250000000008,CLR:00,29.31481481481481,10.0,54.851851851851855,230,19.5,7.407407407407407
2023-07-09,72793724222,29.945416666666663,49.0,61.29166666666666,0.00,-RA:02 BR:1 |RA |RA,-0.00125,4.375,66.58333333333333,29.93958333333333,CLR:00,29.295416666666664,10.0,54.833333333333336,360,19.5,5.875
2023-07-10,72793724222,30.058571428571437,49.0,60.07142857142857,0.00,-RA:02 BR:1 |RA |RA,-0.0175,2.625,69.03571428571429,30.056666666666672,CLR:00,29.408571428571435,10.0,54.32142857142857,010,17.5,6.925925925925926
2023-07-11,72793724222,30.09208333333333,51.0,62.25,0.00,-RA:02 BR:1 |RA |RA,0.0075,4.25,67.375,30.085416666666664,CLR:00,29.442083333333333,10.0,55.625,000,17.5,5.625
2023-07-12,72793724222,30.06814814814815,51.0,59.77777777777778,0.00,-RA:02 BR:1 |RA |RA,-0.00375,3.125,74.92592592592592,30.065416666666668,CLR:00,29.418148148148152,10.0,55.03703703703704,350,17.5,5.925925925925926
2023-07-13,72793724222,30.12875,50.0,63.083333333333336,0.00,-RA:02 BR:1 |RA |RA,-0.0049999999999999,3.375,66.125,30.124166666666667,CLR:00,29.47625,10.0,56.16666666666666,350,17.5,6.166666666666667
2023-07-14,72793724222,30.144166666666667,50.0,67.0,0.00,-RA:02 BR:1 |RA |RA,0.0,4.875,58.79166666666666,30.135,CLR:00,29.49125,10.0,57.958333333333336,VRB,22.666666666666668,5.458333333333333
2023-07-15,72793724222,30.08375,52.0,68.45833333333333,0.00,-RA:02 BR:1 |RA |RA,0.01,6.25,54.04166666666666,30.074166666666667,CLR:00,29.43375,10.0,58.25,360,22.666666666666668,6.956521739130435
2023-07-16,72793724222,30.0316,53.0,65.12,0.00,-RA:02 BR:1 |RA |RA,0.0075,4.875,67.56,30.02333333333333,CLR:00,29.3816,10.0,58.28,010,20.625,6.24
2023-07-17,72793724222,30.109729729729736,54.0,62.08108108108108,0.00,-RA:02 BR:1 |RA |RA,-0.02,1.25,73.45945945945945,30.111249999999988,BKN:07 26 BKN:07 34,29.45810810810811,10.0,57.054054054054056,360,20.625,7.1891891891891895
2023-07-18,72793724222,30.163103448275866,51.0,62.3448275862069,0.00,BR:1 ||,0.0074999999999999,5.125,69.48275862068965,30.151666666666667,CLR:00,29.507931034482763,10.0,56.10344827586207,350,18.83333333333333,7.103448275862069
2023-07-19,72793724222,30.0925,49.0,70.33333333333333,0.00,BR:1 ||,0.0075,4.875,52.375,30.08333333333333,CLR:00,29.442083333333333,10.0,59.41666666666666,020,20.0,6.291666666666667
2023-07-20,72793724222,30.090000000000003,56.0,69.125,0.00,BR:1 ||,-0.0049999999999999,3.25,58.79166666666666,30.077916666666667,CLR:00,29.44,10.0,59.958333333333336,000,20.0,5.75
2023-07-21,72793724222,30.12379310344828,55.0,63.793103448275865,0.00,BR:1 ||,0.00375,4.875,74.44827586206897,30.11166666666665,CLR:00,29.47275862068965,10.0,58.6551724137931,000,17.0,5.551724137931035
2023-07-22,72793724222,30.077567567567563,55.0,61.729729729729726,0.00,BR:1 ||,0.005,3.5,78.83783783783784,30.069583333333327,CLR:00,29.42756756756757,10.0,57.567567567567565,350,19.4,6.27027027027027
2023-07-23,72793724222,29.986666666666668,50.0,65.45833333333333,0.00,-RA:02 BR:1 |RA |RA,0.0075,5.0,61.833333333333336,29.97791666666667,CLR:00,29.336666666666662,10.0,57.583333333333336,010,18.0,7.083333333333333
2023-07-24,72793724222,30.038636363636357,54.0,62.27272727272727,0.00,-RA:02 BR:1 |RA |RA,-0.01625,2.125,77.43181818181819,30.022083333333335,CLR:00,29.388636363636365,10.0,58.04545454545455,170,23.9375,10.590909090909092
2023-07-25,72793724222,30.17789473684211,53.0,60.31578947368421,0.00,BR:1 ||,-0.01125,1.875,77.36842105263158,30.180833333333343,OVC:08 7,29.521315789473675,10.0,56.05263157894737,170,17.857142857142858,7.605263157894737
2023-07-26,72793724222,30.162727272727277,52.0,60.51515151515152,0.00,BR:1 ||,0.01625,6.75,74.21212121212122,30.14333333333333,CLR:00,29.506363636363638,10.0,55.51515151515152,350,17.666666666666668,7.272727272727272
2023-07-27,72793724222,30.075,51.0,65.58333333333333,0.00,BR:1 ||,0.00125,4.25,61.083333333333336,30.06750000000001,CLR:00,29.425,10.0,57.375,VRB,17.0,5.583333333333333
2023-07-28,72793724222,30.07499999999999,53.0,62.6,0.00,BR:1 ||,0.00125,4.875,71.46666666666667,30.06666666666665,CLR:00,29.424999999999997,10.0,56.93333333333333,010,17.0,6.206896551724138
2023-07-29,72793724222,30.11586206896552,53.0,61.172413793103445,0.00,BR:1 ||,-0.0087499999999999,3.125,73.72413793103448,30.10833333333333,CLR:00,29.46586206896552,10.0,56.241379310344826,280,17.0,5.896551724137931
2023-07-30,72793724222,30.15416666666667,50.0,63.208333333333336,0.00,BR:1 ||,-0.0024999999999999,4.875,64.41666666666667,30.149166666666662,CLR:00,29.498636363636365,10.0,55.90909090909091,350,17.0,5.916666666666667
2023-07-31,72793724222,30.1488,52.0,62.72,0.00,BR:1 ||,0.0024999999999999,4.25,68.32,30.140833333333333,CLR:00,29.496,10.0,56.44,010,17.0,6.76
2023-08-01,72793724222,30.10625,52.0,65.58333333333333,0.00,BR:1 ||,0.0062499999999999,5.125,62.458333333333336,30.09875,CLR:00,29.455416666666668,10.0,57.708333333333336,VRB,17.0,6.521739130434782
2023-08-02,72793724222,30.075,48.0,67.125,0.00,BR:1 ||,-0.0012499999999999,5.875,57.125,30.065416666666668,CLR:00,29.425,10.0,57.91666666666666,350,19.0,6.75
2023-08-03,72793724222,30.115357142857142,55.0,65.60714285714286,0.00,BR:1 ||,-0.005,3.375,68.85714285714286,30.109166666666667,CLR:00,29.46535714285714,10.0,58.82142857142857,VRB,17.0,5.777777777777778
2023-08-04,72793724222,30.156666666666663,53.0,67.04166666666667,0.00,BR:1 ||,-0.00375,2.875,63.583333333333336,30.146666666666665,CLR:00,29.50125,10.0,59.333333333333336,020,20.0,5.833333333333333
2023-08-05,72793724222,30.160416666666663,56.0,67.41666666666667,0.00,BR:1 ||,0.0,4.625,68.29166666666667,30.150833333333328,CLR:00,29.505416666666665,10.0,60.875,000,21.0,2.375
2023-08-06,72793724222,30.19192307692307,57.0,66.88461538461539,0.00,BR:1 ||,-0.0025,4.5,74.8076923076923,30.181249999999995,CLR:00,29.533461538461538,10.0,61.80769230769231,020,21.0,5.615384615384615
2023-08-07,72793724222,30.143333333333327,59.0,64.54761904761905,0.00,BR:1 ||,0.00875,5.625,83.42857142857143,30.12666666666667,CLR:00,29.49214285714286,10.0,61.30952380952381,360,21.0,4.904761904761905
2023-08-08,72793724222,30.023571428571437,56.0,65.82142857142857,0.00,-RA:02 BR:1 |RA |RA,0.02,7.625,71.85714285714286,30.009166666666665,CLR:00,29.37357142857142,10.0,60.142857142857146,VRB,17.75,5.7407407407407405
2023-08-09,72793724222,29.927674418604653,55.0,63.53488372093023,0.00,-RA:02 BR:1 |RA |RA,-0.0024999999999999,2.875,80.88372093023256,29.92166666666667,OVC:08 9,29.277674418604647,10.0,60.0,160,17.75,6.5813953488372094
2023-08-10,72793724222,30.02541666666667,52.0,64.83333333333333,0.00,FU:3 |HZ FU |FU,-0.0075,2.875,65.875,30.02,CLR:00,29.375416666666663,10.0,58.0,VRB,18.0,4.375
2023-08-11,72793724222,30.08666666666667,53.0,65.66666666666667,0.00,FU:3 |HZ FU |FU,-0.01375,2.375,65.20833333333333,30.080416666666668,CLR:00,29.43625,10.0,58.375,350,18.0,5.541666666666667
2023-08-12,72793724222,30.1925,55.0,67.625,0.00,FU:3 |HZ FU |FU,-0.0075,3.375,64.83333333333333,30.183333333333337,CLR:00,29.53375,10.0,60.083333333333336,350,17.666666666666668,6.916666666666667
2023-08-13,72793724222,30.132500000000004,55.0,72.75,0.00,FU:3 |HZ FU |FU,0.01375,5.125,59.333333333333336,30.121666666666663,CLR:00,29.47791666666667,10.0,63.125,360,17.0,7.041666666666667
2023-08-14,72793724222,30.017916666666668,57.0,75.875,0.00,HZ:7 FU:3 |HZ FU |FU HZ,0.01125,5.875,55.833333333333336,30.00458333333333,CLR:00,29.367916666666662,10.0,64.83333333333333,350,19.5,8.125
2023-08-15,72793724222,30.00541666666666,58.0,77.875,0.00,HZ:7 FU:3 |HZ FU |FU HZ,-0.00375,3.5,50.5,29.990416666666665,CLR:00,29.355416666666667,10.0,64.91666666666667,350,16.0,6.25
2023-08-16,72793724222,29.9825,59.0,77.45833333333333,0.00,HZ:7 FU:3 |HZ FU |FU HZ,0.01125,3.75,52.458333333333336,29.9675,CLR:00,29.3325,10.0,65.25,360,21.33333333333333,5.083333333333333
2023-08-17,72793724222,29.82333333333333,57.0,72.91666666666667,0.00,HZ:7 FU:3 |HZ FU |FU HZ,0.01625,6.25,58.25,29.807916666666667,CLR:00,29.17333333333333,10.0,62.66666666666666,360,21.33333333333333,6.25
2023-08-18,72793724222,29.93923076923077,51.0,63.30769230769231,0.00,HZ:7 FU:3 |HZ FU |FU HZ,-0.0275,2.375,65.07692307692308,29.934166666666663,CLR:00,29.28923076923077,10.0,56.5,000,18.5,6.153846153846154
2023-08-19,72793724222,29.982916666666664,50.0,63.083333333333336,0.00,HZ:7 FU:3 |HZ FU |FU HZ,0.00625,4.0,62.79166666666666,29.97791666666667,CLR:00,29.332916666666662,10.0,55.5,350,18.666666666666668,6.541666666666667
2023-08-20,72793724222,29.898333333333337,51.0,65.08333333333333,0.00,HZ:7 FU:3 |HZ FU |FU HZ,0.0125,5.75,60.333333333333336,29.88875,OVC:08 35,29.24833333333333,10.0,56.91666666666666,360,21.5,5.333333333333333
2023-08-21,72793724222,29.87666666666667,50.0,59.48148148148148,0.00,HZ:7 FU:3 |HZ FU |FU HZ,-0.01125,2.5,71.14814814814815,29.87375,CLR:00,29.22666666666667,10.0,54.0,360,21.5,7.2592592592592595
2023-08-22,72793724222,30.03142857142857,50.0,61.35714285714285,0.00,-RA:02 |RA |RA,-0.0142857142857142,3.571428571428572,64.75,30.024999999999995,OVC:08 95,29.381428571428565,10.0,54.46428571428572,240,19.666666666666668,6.75
2023-08-23,72793724222,30.127631578947376,55.0,61.73684210526316,0.00,-RA:02 |RA |RA,-0.01,3.125,75.21052631578948,30.125833333333333,CLR:00,29.476052631578945,10.0,57.026315789473685,240,19.666666666666668,6.2368421052631575
2023-08-24,72793724222,30.07820512820513,53.0,60.256410256410255,0.00,FU:3 |HZ FU |FU,0.01875,5.75,77.25641025641026,30.04875,CLR:00,29.428205128205125,10.0,55.69230769230769,350,19.666666666666668,6.487179487179487
2023-08-25,72793724222,30.01458333333333,52.0,67.54166666666667,0.00,FU:3 |HZ FU |FU,-0.00625,2.875,58.91666666666666,30.006250000000005,CLR:00,29.36458333333333,10.0,58.75,350,17.0,5.875
2023-08-26,72793724222,30.020416666666662,53.0,70.58333333333333,0.00,HZ:7 |FU |HZ,0.0024999999999999,3.875,53.583333333333336,30.00916666666667,CLR:00,29.370416666666667,7.0,59.875,350,17.0,5.217391304347826
2023-08-27,72793724222,30.05375,55.0,69.625,0.00,HZ:7 |FU |HZ,-0.0075,3.75,56.41666666666666,30.04125,CLR:00,29.40375,10.0,59.79166666666666,000,18.5,3.458333333333333
