DATE,STATION,DailyAltimeterSetting,DailyDewPointTemperature,DailyDryBulbTemperature,DailyPrecipitation,DailyPresentWeatherType,DailyPressureChange,DailyPressureTendency,DailyRelativeHumidity,DailySeaLevelPressure,DailySkyConditions,DailyStationPressure,DailyWetBulbTemperature,DailyWindDirection,DailyWindSpeed
2020-01-01,72788594266,29.816666666666666,41.333333333333336,47.458333333333336,0.007826086956521738,-RA:02 |RA |RA,-0.048749999999999995,2.375,79.70833333333333,29.81833333333333,BKN:07 35 OVC:08 44,29.512727272727272,44.5,260,13.625
2021-02-23,72788594266,30.307419354838707,31.806451612903224,41.45161290322581,0.007068965517241379,-RA:02 |RA |RA,-0.015,1.875,69.29032258064517,30.30541666666667,CLR:00,29.996129032258064,37.516129032258064,260,11.483870967741936
2021-02-24,72788594266,30.506785714285716,31.178571428571427,37.57142857142857,0.00020833333333333335,-RA:02 |RA |RA,0.007499999999999999,4.25,78.28571428571429,30.50125,CLR:00,30.18857142857143,34.964285714285715,000,3.4642857142857144
2021-02-25,72788594266,30.050270270270275,35.54054054054054,41.86486486486486,0.01263888888888889,-RA:02 |RA |RA,0.04625,5.625,78.62162162162163,30.049166666666665,FEW:02 6 OVC:08 48,29.740270270270273,39.16216216216216,250,13.972972972972974
2021-02-26,72788594266,29.95068965517241,32.3448275862069,42.93103448275862,0.01,-RA:02 |RA |RA,-0.009999999999999998,4.75,67.20689655172414,29.967916666666667,CLR:00,29.640689655172416,38.44827586206897,260,17.517241379310345
2021-02-27,72788594266,30.223333333333333,30.625,40.25,0.000625,-RA:02 |RA |RA,-0.03375,2.625,69.875,30.229166666666668,CLR:00,29.91333333333333,36.416666666666664,240,6.125
2021-02-28,72788594266,30.199655172413795,37.06896551724138,41.3448275862069,0.0,-RA:02 |RA |RA,0.02125,5.0,85.51724137931035,30.219583333333333,CLR:00,29.88928571428571,39.285714285714285,000,3.2758620689655173
2021-03-01,72788594266,30.074102564102557,38.61538461538461,43.0,0.0,-RA:02 |RA |RA,-0.0012499999999999996,5.5,85.25641025641026,30.077500000000004,CLR:00,29.764102564102558,41.0,000,6.076923076923077
2021-03-02,72788594266,30.041071428571435,32.57142857142857,41.0,0.0,-RA:02 |RA |RA,0.02,5.625,72.64285714285714,30.036666666666665,CLR:00,29.73107142857143,37.357142857142854,250,5.892857142857143
2021-03-03,72788594266,29.833000000000002,34.36666666666667,40.5,0.0,-RA:02 |RA |RA,0.013749999999999998,5.5,79.4,29.83875,CLR:00,29.523,37.8,000,3.3666666666666667
2021-03-04,72788594266,29.901176470588233,35.970588235294116,39.794117647058826,0.0031249999999999997,-RA:02 |RA |RA,-0.01625,2.5,86.82352941176471,29.921666666666667,OVC:08 60,29.591176470588238,38.11764705882353,000,2.6470588235294117
2021-03-05,72788594266,29.845555555555556,40.111111111111114,43.81481481481482,0.009399999999999999,-RA:02 |RA |RA,0.011250000000000001,4.125,87.4074074074074,29.84875,CLR:00,29.535555555555554,42.22222222222222,000,4.884615384615385
2021-03-06,72788594266,29.942812500000002,37.53125,42.875,0.0023076923076923075,-RA:02 |RA |RA,-0.0037499999999999986,3.625,82.03125,29.93416666666667,CLR:00,29.6328125,40.5,000,3.774193548387097
2021-03-07,72788594266,30.01078947368422,35.68421052631579,39.89473684210526,0.0067857142857142855,-RA:02 |RA |RA,-0.027500000000000004,3.125,85.34210526315789,30.004166666666666,CLR:00,29.700789473684207,38.1578947368421,000,3.5
2021-03-08,72788594266,29.979615384615382,32.5,39.26923076923077,0.0,BR:1 ||,0.03,7.0,78.23076923076923,29.981666666666666,CLR:00,29.669615384615387,36.38461538461539,000,2.923076923076923
2021-03-09,72788594266,29.951666666666668,34.625,40.916666666666664,0.0008333333333333334,-RA:02 |RA |RA,-0.0075,3.875,79.16666666666667,29.95416666666667,CLR:00,29.641666666666666,38.166666666666664,220,5.5
2021-03-10,72788594266,30.02307692307692,32.26923076923077,39.80769230769231,0.0,-RA:02 |RA |RA,-0.015,2.625,74.92307692307692,30.02958333333333,CLR:00,29.713076923076926,36.69230769230769,220,6.1923076923076925
2021-03-11,72788594266,30.27125,29.916666666666668,40.791666666666664,0.0,-RA:02 |RA |RA,-0.02125,2.125,67.16666666666667,30.27458333333333,CLR:00,29.95875,36.333333333333336,220,5.458333333333333
2021-03-12,72788594266,30.315416666666668,33.166666666666664,41.875,0.0,-RA:02 |RA |RA,-0.00125,4.5,72.0,30.31958333333333,CLR:00,30.001250000000002,38.083333333333336,230,4.708333333333333
2021-03-13,72788594266,30.137200000000004,34.8,41.24,0.0,-RA:02 |RA |RA,0.03875,7.0,78.56,30.138333333333332,CLR:00,29.827199999999998,38.36,000,2.96
2021-03-14,72788594266,29.91370370370371,33.2962962962963,40.111111111111114,0.008703703703703705,-RA:02 |RA |RA,-0.0075,4.5,77.70370370370371,29.92291666666667,CLR:00,29.6037037037037,37.370370370370374,290,9.148148148148149
2021-03-15,72788594266,30.186785714285715,26.25,37.75,0.0,-RA:02 |RA |RA,-0.01875,1.875,65.17857142857143,30.195833333333336,CLR:00,29.87678571428572,33.42857142857143,VRB,6.071428571428571
2021-03-16,72788594266,30.16166666666666,27.791666666666668,38.833333333333336,0.0,-RA:02 |RA |RA,0.01875,6.125,65.83333333333333,30.1675,CLR:00,29.851666666666663,34.541666666666664,230,5.083333333333333
2021-03-17,72788594266,29.987916666666663,34.541666666666664,40.083333333333336,0.0,-RA:02 |RA |RA,0.026250000000000002,6.875,81.20833333333333,29.993750000000002,CLR:00,29.677916666666665,37.541666666666664,000,2.5416666666666665
2021-03-18,72788594266,29.788750000000004,37.333333333333336,44.083333333333336,0.00125,-RA:02 |RA |RA,0.0075,3.75,77.70833333333333,29.792083333333334,CLR:00,29.47875,41.0,000,4.583333333333333
2021-03-19,72788594266,29.870000000000005,38.583333333333336,44.75,0.008333333333333333,-RA:02 |RA |RA,-0.002499999999999999,3.75,79.41666666666667,29.874583333333334,BKN:07 50 OVC:08 65,29.560000000000002,41.875,VRB,5.75
2021-03-20,72788594266,30.113999999999997,36.833333333333336,43.9,0.0030357142857142853,-RA:02 |RA |RA,-0.05375,2.625,77.06666666666666,30.12791666666666,CLR:00,29.803333333333338,40.833333333333336,300,11.166666666666666
2021-03-21,72788594266,30.171999999999997,35.12,43.12,0.001,-RA:02 |RA |RA,0.03875,6.875,73.8,30.18416666666667,OVC:08 48,29.860799999999998,39.68,000,3.88
2021-03-22,72788594266,30.12142857142857,35.42857142857143,43.857142857142854,0.0014000000000000002,-RA:02 |RA |RA,-0.04,2.5,73.14285714285714,30.14083333333333,CLR:00,29.81035714285714,40.214285714285715,280,12.214285714285714
2021-03-23,72788594266,30.4421875,36.1875,44.5625,0.0006,-RA:02 |RA |RA,-0.005000000000000001,4.125,72.96875,30.436249999999998,CLR:00,30.12375,40.90625,VRB,6.71875
2021-03-24,72788594266,29.884,42.51111111111111,45.48888888888889,0.011351351351351352,-RA:02 |RA |RA,0.07125000000000001,6.375,89.13333333333334,29.89666666666666,BKN:07 7 BKN:07 38 OVC:08 90,29.574000000000005,44.22222222222222,300,8.355555555555556
2021-03-25,72788594266,29.90685714285714,38.22857142857143,44.97142857142857,0.010500000000000002,-RA:02 BR:1 |RA |RA,-0.03375,2.75,78.77142857142857,29.94458333333334,CLR:00,29.59685714285714,41.94285714285714,000,4.228571428571429
2021-03-26,72788594266,30.265161290322578,37.516129032258064,44.83870967741935,0.0,-RA:02 |RA |RA,-0.0325,1.625,75.87096774193549,30.252083333333335,CLR:00,29.953225806451606,41.41935483870968,230,7.0
2021-03-27,72788594266,30.34114285714286,38.8,45.142857142857146,0.0,-RA:02 |RA |RA,0.015000000000000001,4.625,78.68571428571428,30.346666666666668,OVC:08 13,30.02857142857143,42.2,270,5.3428571428571425
2021-03-28,72788594266,29.91975609756097,36.926829268292686,43.073170731707314,0.021857142857142856,-RA:02 |RA |RA,0.026250000000000002,4.75,79.39024390243902,29.943749999999998,OVC:08 12,29.60975609756097,40.48780487804878,270,12.0
2021-03-29,72788594266,30.311666666666667,30.25,42.5,0.0,-RA:02 |RA |RA,-0.0425,2.625,62.916666666666664,30.316666666666666,CLR:00,29.99791666666667,37.583333333333336,240,10.041666666666666
2021-03-30,72788594266,30.448333333333334,30.75,41.416666666666664,0.0,-RA:02 |RA |RA,-0.01375,3.25,67.45833333333333,30.454583333333336,CLR:00,30.129999999999995,37.0,000,6.125
2021-03-31,72788594266,30.25333333333333,33.333333333333336,41.125,0.0,-RA:02 |RA |RA,0.058750000000000004,7.0,75.79166666666667,30.25791666666667,CLR:00,29.94,37.75,000,3.7083333333333335
2021-04-01,72788594266,29.95870967741936,37.61290322580645,44.03225806451613,0.0,-RA:02 |RA |RA,0.00625,5.0,79.0,29.96166666666667,CLR:00,29.648709677419347,41.064516129032256,280,8.225806451612904
2021-04-02,72788594266,30.077692307692306,33.34615384615385,43.88461538461539,0.0,-RA:02 |RA |RA,-0.018750000000000003,2.375,67.11538461538461,30.08791666666667,CLR:00,29.767692307692307,39.26923076923077,VRB,5.230769230769231
2021-04-03,72788594266,30.16133333333334,38.96666666666667,44.96666666666667,0.000625,-RA:02 |RA |RA,-0.01125,4.25,80.1,30.157500000000002,OVC:08 65,29.85133333333333,42.233333333333334,000,7.2
2021-04-04,72788594266,30.257307692307695,31.384615384615383,43.65384615384615,0.0,-RA:02 |RA |RA,-0.0075,3.5,62.80769230769231,30.264166666666664,CLR:00,29.947307692307696,38.5,260,9.615384615384615
2021-04-05,72788594266,30.221666666666664,31.416666666666668,42.541666666666664,0.0,-RA:02 |RA |RA,0.01125,4.0,66.125,30.224999999999998,CLR:00,29.911666666666665,37.791666666666664,080,6.0
2021-04-06,72788594266,30.119999999999997,36.84615384615385,43.65384615384615,0.0,-RA:02 |RA |RA,0.015000000000000001,5.75,77.53846153846153,30.128749999999997,CLR:00,29.810000000000002,40.5,280,7.961538461538462
2021-04-07,72788594266,30.032173913043472,38.47826086956522,43.71739130434783,0.0125,-RA:02 |RA |RA,0.0037500000000000003,5.5,82.23913043478261,30.037499999999994,OVC:08 28,29.72217391304348,41.30434782608695,000,4.311111111111111
2021-04-08,72788594266,30.253461538461536,32.15384615384615,43.23076923076923,0.00020833333333333335,-RA:02 |RA |RA,-0.03375,3.625,65.88461538461539,30.252499999999998,CLR:00,29.942307692307693,38.53846153846154,240,10.26923076923077
2021-04-09,72788594266,30.085555555555555,33.666666666666664,41.96296296296296,0.004629629629629629,-RA:02 |RA |RA,0.0425,5.875,73.37037037037037,30.102500000000003,BKN:07 41 OVC:08 50,29.775555555555563,38.407407407407405,240,6.555555555555555
2021-04-10,72788594266,30.17735294117647,30.58823529411765,38.88235294117647,0.007941176470588236,-SN:03 BR:1 |SN |,-0.05,1.375,73.55882352941177,30.227500000000003,CLR:00,29.865588235294116,35.44117647058823,250,12.823529411764707
2021-04-11,72788594266,30.377083333333335,28.333333333333332,40.791666666666664,0.0,BR:1 ||,-0.0025,4.375,62.291666666666664,30.382083333333338,CLR:00,30.061666666666667,35.833333333333336,230,7.583333333333333
2021-04-12,72788594266,30.341250000000002,30.208333333333332,43.375,0.0,BR:1 ||,0.0025000000000000005,5.5,61.833333333333336,30.348333333333333,CLR:00,30.028333333333336,37.833333333333336,210,6.208333333333333
2021-04-13,72788594266,30.346666666666664,27.333333333333332,47.708333333333336,0.0,BR:1 ||,0.0075000000000000015,4.375,48.916666666666664,30.349999999999998,CLR:00,30.0325,39.291666666666664,220,6.958333333333333
2021-04-14,72788594266,30.189999999999998,25.166666666666668,54.583333333333336,0.0,BR:1 ||,0.02125,5.25,35.666666666666664,30.190416666666668,CLR:00,29.88,42.25,230,6.25
2021-04-15,72788594266,30.13791666666667,32.375,55.666666666666664,0.0,BR:1 ||,-0.00625,3.375,43.416666666666664,30.137083333333333,CLR:00,29.827916666666667,45.041666666666664,VRB,5.041666666666667
2021-04-16,72788594266,30.215416666666666,35.333333333333336,57.666666666666664,0.0,BR:1 ||,-0.005,3.375,45.25,30.214583333333334,CLR:00,29.905416666666667,47.125,210,6.583333333333333
2021-04-17,72788594266,30.209166666666665,37.833333333333336,58.375,0.0,BR:1 ||,0.0024999999999999996,4.0,48.333333333333336,30.206666666666667,CLR:00,29.899166666666662,48.333333333333336,220,5.333333333333333
2021-04-18,72788594266,30.14833333333333,39.333333333333336,57.791666666666664,0.0,BR:1 ||,0.0075,4.625,52.833333333333336,30.14708333333333,CLR:00,29.838333333333335,48.625,VRB,6.5
2021-04-19,72788594266,30.21875,40.375,54.708333333333336,0.0,BR:1 ||,-0.00875,5.125,60.416666666666664,30.2175,CLR:00,29.908749999999998,47.791666666666664,240,6.916666666666667
2021-04-20,72788594266,30.183750000000003,41.416666666666664,50.625,0.0,BR:1 ||,0.00875,4.5,72.75,30.185000000000002,CLR:00,29.87375,46.125,000,3.9166666666666665
2021-04-21,72788594266,30.04045454545455,41.75,45.65909090909091,0.0,BR:1 ||,0.026250000000000002,5.625,87.38636363636364,30.038333333333327,CLR:00,29.73045454545453,43.84090909090909,000,3.8863636363636362
2021-04-22,72788594266,29.931600000000003,41.88,49.48,0.0,-RA:02 |RA |RA,-0.005000000000000001,2.375,76.72,29.93416666666667,CLR:00,29.621599999999997,45.8,000,5.64
2021-04-23,72788594266,29.919687500000002,42.6875,47.3125,0.0022413793103448275,-RA:02 |RA |RA,0.01,5.25,84.34375,29.925416666666667,CLR:00,29.6096875,45.34375,000,5.0625
2021-04-24,72788594266,29.766333333333332,43.8,46.516666666666666,0.007894736842105263,-RA:02 |RA |RA,0.015000000000000001,5.75,90.2,29.769166666666667,OVC:08 15,29.45633333333334,45.36666666666667,000,1.6833333333333333
2021-04-25,72788594266,29.726086956521737,43.84782608695652,46.95652173913044,0.00869047619047619,-RA:02 |RA |RA,-0.0075,3.375,89.06521739130434,29.73583333333333,OVC:08 6,29.416086956521745,45.58695652173913,000,2.282608695652174
2021-04-26,72788594266,29.921212121212122,42.72727272727273,48.75757575757576,0.0009615384615384616,-RA:02 |RA |RA,-0.0325,2.0,80.36363636363636,29.933333333333337,CLR:00,29.61121212121212,45.96969696969697,280,6.212121212121212
2021-04-27,72788594266,30.1696875,41.21875,49.34375,0.0,HZ:7 |FU |HZ,-0.025,1.75,73.9375,30.173333333333336,CLR:00,29.8596875,45.59375,240,5.838709677419355
2021-04-28,72788594266,30.296129032258055,43.516129032258064,50.45161290322581,0.0,-RA:02 |RA |RA,-0.0075000000000000015,3.75,77.64516129032258,30.30249999999999,CLR:00,29.98451612903226,47.225806451612904,000,3.2580645161290325
2021-04-29,72788594266,30.228333333333335,44.25,52.833333333333336,0.0,-RA:02 |RA |RA,0.01375,6.25,73.70833333333333,30.22791666666667,CLR:00,29.918333333333333,48.625,000,4.541666666666667
2021-04-30,72788594266,30.161914893617038,46.38297872340426,51.5531914893617,0.005517241379310345,-RA:02 |RA |RA,0.008749999999999999,5.5,83.0,30.162083333333328,CLR:00,29.85191489361701,48.851063829787236,000,6.74468085106383
2021-05-01,72788594266,30.145925925925933,39.851851851851855,48.48148148148148,0.0,-RA:02 |RA |RA,-0.0075,4.375,73.03703703703704,30.14833333333334,CLR:00,29.835925925925924,44.407407407407405,290,11.148148148148149
2021-05-02,72788594266,30.22208333333333,37.958333333333336,48.208333333333336,0.0,-RA:02 |RA |RA,0.0,4.875,68.29166666666667,30.223749999999995,CLR:00,29.91208333333333,43.5,250,8.416666666666666
2021-05-03,72788594266,30.178214285714294,43.07142857142857,48.82142857142857,0.0027083333333333334,-RA:02 |RA |RA,0.0025000000000000005,4.25,81.0,30.17916666666667,OVC:08 55,29.868214285714284,46.17857142857143,000,3.0357142857142856
2021-05-04,72788594266,30.248529411764707,41.088235294117645,49.0,0.0,-RA:02 |RA |RA,-0.00625,4.5,75.02941176470588,30.25666666666667,CLR:00,29.938529411764705,45.23529411764706,300,9.088235294117647
2021-05-05,72788594266,30.022916666666664,41.166666666666664,48.541666666666664,0.0,-RA:02 |RA |RA,0.04375,6.75,77.125,30.025833333333335,CLR:00,29.71291666666666,45.041666666666664,000,4.125
2021-05-06,72788594266,29.92481481481482,42.74074074074074,52.51851851851852,0.00125,-RA:02 |RA |RA,-0.027500000000000007,2.875,70.81481481481481,29.923750000000002,CLR:00,29.61481481481481,47.7037037037037,260,7.7407407407407405
2021-05-07,72788594266,30.232083333333332,38.875,47.875,0.0031249999999999997,-RA:02 BR:1 |RA |RA,-0.03125,1.375,71.45833333333333,30.233749999999997,CLR:00,29.92083333333333,43.75,300,11.583333333333334
2021-05-08,72788594266,30.350000000000005,39.083333333333336,46.75,0.0016666666666666668,-RA:02 |RA |RA,-0.00125,5.25,75.29166666666667,30.356666666666666,OVC:08 55,30.03458333333333,43.375,000,4.0
2021-05-09,72788594266,30.294137931034477,43.172413793103445,50.275862068965516,0.0,BR:1 ||,0.0075,5.75,77.62068965517241,30.29375,CLR:00,29.982413793103458,46.93103448275862,000,3.9310344827586206
2021-05-10,72788594266,30.2812,42.72,49.72,0.0,BR:1 ||,-2.168404344971009e-19,5.25,77.28,30.28333333333333,CLR:00,29.9692,46.36,290,7.48
2021-05-11,72788594266,30.219166666666666,43.75,52.541666666666664,0.0,BR:1 ||,0.0125,5.5,73.75,30.22083333333333,CLR:00,29.909166666666664,48.25,290,5.291666666666667
2021-05-12,72788594266,30.183023255813957,48.04651162790697,51.76744186046512,0.0,BR:1 ||,-0.00375,2.75,87.5813953488372,30.18208333333334,VV:09 2,29.87302325581396,49.7906976744186,290,6.255813953488372
2021-05-13,72788594266,30.217692307692314,46.64102564102564,50.84615384615385,0.0,FG:2 |FG |,0.0075,5.375,86.66666666666667,30.206249999999986,CLR:00,29.907692307692297,48.717948717948715,000,3.6666666666666665
2021-05-14,72788594266,30.154599999999995,45.82,49.1,0.0,BR:1 ||,0.007499999999999999,4.125,88.96,30.145833333333332,CLR:00,29.844599999999996,47.62,000,5.0
2021-05-15,72788594266,30.101470588235287,45.8235294117647,51.470588235294116,0.0,BR:1 ||,0.0075,5.5,82.20588235294117,30.097499999999997,CLR:00,29.791470588235295,48.64705882352941,290,4.882352941176471
2021-05-16,72788594266,30.0044262295082,46.14754098360656,49.540983606557376,0.0,BR:1 ||,0.0175,6.25,88.72131147540983,29.978333333333328,CLR:00,29.69442622950819,47.9344262295082,000,4.868852459016393
2021-05-17,72788594266,29.915128205128205,45.12820512820513,51.17948717948718,0.004310344827586207,-RA:02 |RA |RA,0.007499999999999999,5.375,80.38461538461539,29.913333333333338,CLR:00,29.605128205128203,48.17948717948718,290,6.717948717948718
2021-05-18,72788594266,30.11041666666667,38.166666666666664,47.541666666666664,0.0025,-RA:02 |RA |RA,-0.036250000000000004,3.0,70.5,30.111250000000002,CLR:00,29.800416666666667,43.166666666666664,290,9.083333333333334
2021-05-19,72788594266,30.11666666666667,36.791666666666664,48.25,0.0,-RA:02 |RA |RA,0.009999999999999998,5.5,65.875,30.118750000000002,CLR:00,29.80666666666667,42.916666666666664,250,8.083333333333334
2021-05-20,72788594266,30.113333333333333,40.666666666666664,51.291666666666664,0.0,-RA:02 |RA |RA,-0.005,3.375,67.95833333333333,30.115,CLR:00,29.80333333333333,46.291666666666664,290,9.291666666666666
2021-05-21,72788594266,30.191111111111113,44.333333333333336,50.44444444444444,0.0,-RA:02 |RA |RA,-0.009999999999999998,3.875,80.18518518518519,30.195000000000007,CLR:00,29.88111111111111,47.44444444444444,290,9.481481481481481
2021-05-22,72788594266,30.11689655172413,45.51724137931034,51.06896551724138,0.0,-RA:02 |RA |RA,0.01875,6.0,82.0,30.11499999999999,CLR:00,29.806896551724137,48.241379310344826,290,7.724137931034483
2021-05-23,72788594266,30.053529411764703,47.23529411764706,52.61764705882353,0.0004,-RA:02 |RA |RA,0.00125,4.875,82.08823529411765,30.05458333333333,OVC:08 10,29.743529411764705,49.73529411764706,300,6.470588235294118
2021-05-24,72788594266,30.040750000000003,48.4,51.75,0.004482758620689654,-RA:02 |RA |RA,4.336808689942018e-19,4.25,88.425,30.04041666666667,OVC:08 2,29.73075,49.925,000,2.9
2021-05-25,72788594266,30.114054054054055,47.972972972972975,53.45945945945946,0.0,BR:1 ||,-0.0125,2.375,82.16216216216216,30.117499999999993,OVC:08 2,29.80405405405405,50.54054054054054,290,9.18918918918919
2021-05-26,72788594266,30.09666666666667,42.3,52.0,0.0,-RA:02 |RA |RA,0.03,6.625,70.26666666666667,30.08208333333334,CLR:00,29.786666666666665,47.3,000,3.7666666666666666
2021-05-27,72788594266,29.8909375,46.53125,52.0625,0.0064516129032258064,-RA:02 |RA |RA,-0.0175,3.0,81.53125,29.90833333333333,BKN:07 60,29.580937499999997,49.21875,VRB,5.125
2021-05-28,72788594266,30.261666666666667,41.666666666666664,50.833333333333336,0.0,-RA:02 |RA |RA,-0.0225,4.625,71.625,30.263333333333332,CLR:00,29.950833333333332,46.5,310,9.791666666666666
2021-05-29,72788594266,30.166666666666668,42.125,54.25,0.0,-RA:02 |RA |RA,0.01625,6.375,66.25,30.169166666666666,CLR:00,29.856666666666666,48.208333333333336,VRB,5.0
2021-05-30,72788594266,30.169583333333335,46.375,56.666666666666664,0.0,-RA:02 |RA |RA,-0.0075,4.375,69.79166666666667,30.168750000000003,CLR:00,29.859583333333333,51.25,000,3.0416666666666665
2021-05-31,72788594266,30.200416666666666,50.625,61.875,0.0,-RA:02 |RA |RA,-2.168404344971009e-19,4.0,68.625,30.198333333333334,CLR:00,29.89041666666667,55.625,000,2.875
2021-06-01,72788594266,30.0325,53.041666666666664,67.54166666666667,0.0,-RA:02 |RA |RA,0.037500000000000006,6.75,63.375,30.028333333333336,CLR:00,29.722499999999997,59.125,000,5.041666666666667
2021-06-02,72788594266,29.940833333333334,53.458333333333336,63.083333333333336,0.0,-RA:02 |RA |RA,-0.00625,3.5,71.625,29.93875,CLR:00,29.63083333333333,57.625,280,9.75
2021-06-03,72788594266,29.990666666666666,49.6,56.666666666666664,0.0,-RA:02 |RA |RA,-0.00625,3.25,77.76666666666667,29.991666666666664,CLR:00,29.68066666666667,52.833333333333336,280,11.166666666666666
2021-06-04,72788594266,30.037083333333328,43.291666666666664,55.75,0.00020833333333333335,-RA:02 |RA |RA,0.005000000000000001,3.875,63.5,30.036249999999995,CLR:00,29.727083333333336,49.541666666666664,290,6.458333333333333
2021-06-05,72788594266,29.989411764705885,45.205882352941174,52.14705882352941,0.004615384615384616,-RA:02 |RA |RA,-0.0125,2.75,78.0,30.004166666666666,BKN:07 60,29.679411764705883,48.55882352941177,310,8.647058823529411
2021-06-06,72788594266,29.895357142857147,43.75,49.25,0.006111111111111111,-RA:02 |RA |RA,0.03,6.375,81.78571428571429,29.906666666666677,CLR:00,29.58535714285714,46.67857142857143,000,2.642857142857143
2021-06-07,72788594266,29.94083333333333,41.75,51.041666666666664,0.0004166666666666667,-RA:02 |RA |RA,-0.0175,2.5,72.0,29.94083333333333,CLR:00,29.630833333333328,46.5,VRB,5.875
2021-06-08,72788594266,30.017500000000005,44.285714285714285,52.392857142857146,0.00020833333333333335,-RA:02 |RA |RA,-0.01625,2.625,74.85714285714286,30.009166666666673,CLR:00,29.7075,48.32142857142857,250,6.857142857142857
2021-06-09,72788594266,30.125555555555554,44.851851851851855,51.96296296296296,0.00673076923076923,-RA:02 |RA |RA,-0.005,3.75,77.70370370370371,30.127083333333335,CLR:00,29.815555555555548,48.48148148148148,240,6.2592592592592595
2021-06-10,72788594266,30.125416666666666,43.375,52.083333333333336,0.0004166666666666667,-RA:02 |RA |RA,0.0075,4.125,73.08333333333333,30.12833333333333,CLR:00,29.815416666666664,47.833333333333336,000,4.875
2021-06-11,72788594266,29.8996,46.2,52.68,0.0013999999999999998,-RA:02 |RA |RA,0.01625,4.125,79.24,29.90416666666667,OVC:08 100,29.5896,49.4,000,3.64
2021-06-12,72788594266,29.92916666666667,47.291666666666664,56.875,0.0004166666666666667,-RA:02 |RA |RA,0.0125,4.25,71.875,29.930000000000003,CLR:00,29.61916666666667,51.833333333333336,000,3.0833333333333335
2021-06-13,72788594266,29.88511627906977,53.76744186046512,58.02325581395349,0.005,-RA:02 |RA |RA,-0.0125,3.625,86.20930232558139,29.874166666666664,BKN:07 14 BKN:07 22,29.575116279069768,55.51162790697674,000,3.4186046511627906
2021-06-14,72788594266,30.001794871794864,52.12820512820513,57.69230769230769,0.000625,-RA:02 |RA |RA,-0.018750000000000003,1.5,82.46153846153847,30.011249999999986,BKN:07 14 OVC:08 22,29.691794871794873,54.53846153846154,280,5.358974358974359
2021-06-15,72788594266,30.166785714285712,49.57142857142857,55.714285714285715,0.0016666666666666668,-RA:02 |RA |RA,-0.03125,3.125,80.5,30.1825,CLR:00,29.856785714285714,52.285714285714285,000,3.892857142857143
2021-06-16,72788594266,30.320800000000006,48.28,58.12,0.0,BR:1 ||,0.0125,5.25,70.92,30.31833333333334,CLR:00,30.006,52.84,VRB,6.04
2021-06-17,72788594266,30.187083333333334,47.041666666666664,59.958333333333336,0.0,BR:1 ||,0.00875,6.0,63.416666666666664,30.18541666666667,CLR:00,29.87708333333333,53.125,270,9.25
2021-06-18,72788594266,30.131250000000005,47.291666666666664,57.083333333333336,0.0,BR:1 ||,0.0025,5.5,70.125,30.13083333333334,CLR:00,29.821250000000003,52.0,280,11.833333333333334
2021-06-19,72788594266,30.089583333333334,50.0,58.041666666666664,0.0,BR:1 ||,0.0062499999999999995,4.875,75.20833333333333,30.08708333333333,CLR:00,29.779583333333335,53.666666666666664,310,9.083333333333334
2021-06-20,72788594266,30.037941176470593,50.26470588235294,61.294117647058826,0.0,BR:1 ||,0.01125,5.5,72.29411764705883,30.021666666666672,CLR:00,29.727941176470587,55.088235294117645,000,3.735294117647059
2021-06-21,72788594266,29.889166666666668,51.625,69.70833333333333,0.0,BR:1 ||,0.015,6.25,55.708333333333336,29.885,CLR:00,29.579166666666666,59.25,000,4.75
2021-06-22,72788594266,29.856250000000003,52.71875,58.5625,0.0,BR:1 ||,-0.0024999999999999996,4.5,81.84375,29.854166666666668,CLR:00,29.54625,55.28125,290,9.40625
2021-06-23,72788594266,29.950967741935486,50.83870967741935,56.83870967741935,0.0,BR:1 ||,-0.015000000000000001,1.25,81.25806451612904,29.952916666666663,CLR:00,29.64096774193549,53.45161290322581,300,7.387096774193548
2021-06-24,72788594266,30.061041666666668,51.5625,55.833333333333336,0.0,BR:1 ||,-0.0075,3.125,87.14583333333333,30.064166666666665,CLR:00,29.751041666666666,53.3125,000,4.104166666666667
2021-06-25,72788594266,30.030833333333334,55.208333333333336,75.20833333333333,0.0,BR:1 ||,0.01125,3.75,55.458333333333336,30.02541666666667,CLR:00,29.72083333333333,63.083333333333336,000,3.5
2021-06-26,72788594266,29.99291666666667,58.416666666666664,78.58333333333333,0.0,BR:1 ||,0.005,4.625,53.375,29.985,CLR:00,29.682916666666667,66.0,000,3.0833333333333335
2021-06-27,72788594266,29.892916666666668,59.625,83.33333333333333,0.0,BR:1 ||,0.01875,5.375,48.041666666666664,29.883750000000003,CLR:00,29.582916666666666,68.16666666666667,090,5.583333333333333
2021-06-28,72788594266,29.761666666666667,58.916666666666664,84.375,0.0,BR:1 ||,0.01125,5.0,45.208333333333336,29.754166666666666,CLR:00,29.451666666666664,68.0,080,5.5
2021-06-29,72788594266,29.786000000000005,57.3,64.16666666666667,0.0,BR:1 ||,-0.013749999999999998,4.375,79.16666666666667,29.774166666666662,CLR:00,29.476,60.166666666666664,280,11.366666666666667
2021-06-30,72788594266,29.90142857142857,56.17142857142857,62.4,0.0,BR:1 ||,-0.013750000000000002,1.5,80.54285714285714,29.897500000000004,OVC:08 15,29.591428571428573,58.97142857142857,270,8.857142857142858
